date,sku_id,location_id,sales_quantity,price,base_price,out_of_stock_flag
2022-08-21,3,3,75,100,100,0
2022-08-22,3,3,76,100,100,0
2022-08-23,3,3,89,100,100,0
2022-08-24,3,3,81,100,100,0
2022-08-25,3,3,81,100,100,0
2022-08-26,3,3,79,100,100,0
2022-08-27,3,3,68,100,100,0
2022-08-28,3,3,71,100,100,0
2022-08-29,3,3,82,100,100,0
2022-08-30,3,3,87,100,100,0
2022-08-31,3,3,91,100,100,0
2022-09-01,3,3,85,100,100,0
2022-09-02,3,3,78,100,100,0
2022-09-03,3,3,76,100,100,0
2022-09-04,3,3,74,100,100,0
2022-09-05,3,3,85,100,100,0
2022-09-06,3,3,82,100,100,0
2022-09-07,3,3,92,100,100,0
2022-09-08,3,3,80,100,100,0
2022-09-09,3,3,82,100,100,0
2022-09-10,3,3,66,100,100,0
2022-09-11,3,3,72,100,100,0
2022-09-12,3,3,80,100,100,0
2022-09-13,3,3,83,100,100,0
2022-09-14,3,3,94,100,100,0
2022-09-15,3,3,91,100,100,0
2022-09-16,3,3,78,100,100,0
2022-09-17,3,3,73,100,100,0
2022-09-18,3,3,70,100,100,0
2022-09-19,3,3,77,100,100,0
2022-09-20,3,3,83,100,100,0
2022-09-21,3,3,89,100,100,0
2022-09-22,3,3,86,100,100,0
2022-09-23,3,3,73,100,100,0
2022-09-24,3,3,76,100,100,0
2022-09-25,3,3,80,100,100,0
2022-09-26,3,3,81,100,100,0
2022-09-27,3,3,90,100,100,0
2022-09-28,3,3,85,100,100,0
2022-09-29,3,3,79,100,100,0
2022-09-30,3,3,67,100,100,0
2022-10-01,3,3,69,100,100,0
2022-10-02,3,3,67,100,100,0
2022-10-03,3,3,78,100,100,0
2022-10-04,3,3,86,100,100,0
2022-10-05,3,3,91,100,100,0
2022-10-06,3,3,71,100,100,0
2022-10-07,3,3,70,100,100,0
2022-10-08,3,3,71,100,100,0
2022-10-09,3,3,75,100,100,0
2022-10-10,3,3,81,100,100,0
2022-10-11,3,3,83,100,100,0
2022-10-12,3,3,89,100,100,0
2022-10-13,3,3,83,100,100,0
2022-10-14,3,3,78,100,100,0
2022-10-15,3,3,78,100,100,0
2022-10-16,3,3,73,100,100,0
2022-10-17,3,3,72,100,100,0
2022-10-18,3,3,96,100,100,0
2022-10-19,3,3,93,80,100,0
2022-10-20,3,3,80,100,100,0
2022-10-21,3,3,78,100,100,0
2022-10-22,3,3,67,100,100,0
2022-10-23,3,3,72,100,100,0
2022-10-24,3,3,78,100,100,0
2022-10-25,3,3,91,100,100,0
2022-10-26,3,3,91,100,100,0
2022-10-27,3,3,95,100,100,0
2022-10-28,3,3,75,80,100,0
2022-10-29,3,3,73,100,100,0
2022-10-30,3,3,84,100,100,0
2022-10-31,3,3,79,100,100,0
2022-11-01,3,3,80,100,100,0
2022-11-02,3,3,89,100,100,0
2022-11-03,3,3,92,100,100,0
2022-11-04,3,3,80,100,100,0
2022-11-05,3,3,80,100,100,0
2022-11-06,3,3,77,100,100,0
2022-11-07,3,3,76,100,100,0
2022-11-08,3,3,88,100,100,0
2022-11-09,3,3,98,100,100,0
2022-11-10,3,3,81,100,100,0
2022-11-11,3,3,79,100,100,0
2022-11-12,3,3,83,100,100,0
2022-11-13,3,3,81,100,100,0
2022-11-14,3,3,82,100,100,0
2022-11-15,3,3,99,100,100,0
2022-11-16,3,3,98,100,100,0
2022-11-17,3,3,90,100,100,0
2022-11-18,3,3,87,100,100,0
2022-11-19,3,3,85,100,100,0
2022-11-20,3,3,82,80,100,0
2022-11-21,3,3,87,100,100,0
2022-11-22,3,3,104,100,100,0
2022-11-23,3,3,101,100,100,0
2022-11-24,3,3,91,100,100,0
2022-11-25,3,3,90,100,100,0
2022-11-26,3,3,76,100,100,0
2022-11-27,3,3,80,100,100,0
2022-11-28,3,3,96,100,100,0
2022-11-29,3,3,101,80,100,0
2022-11-30,3,3,104,100,100,0
2022-12-01,3,3,94,100,100,0
2022-12-02,3,3,94,100,100,0
2022-12-03,3,3,86,100,100,0
2022-12-04,3,3,87,100,100,0
2022-12-05,3,3,84,100,100,0
2022-12-06,3,3,100,100,100,0
2022-12-07,3,3,93,100,100,0
2022-12-08,3,3,98,100,100,0
2022-12-09,3,3,89,100,100,0
2022-12-10,3,3,86,100,100,0
2022-12-11,3,3,91,100,100,0
2022-12-12,3,3,94,100,100,0
2022-12-13,3,3,104,100,100,0
2022-12-14,3,3,106,100,100,0
2022-12-15,3,3,95,100,100,0
2022-12-16,3,3,95,100,100,0
2022-12-17,3,3,91,100,100,0
2022-12-18,3,3,87,100,100,0
2022-12-19,3,3,87,100,100,0
2022-12-20,3,3,108,100,100,0
2022-12-21,3,3,108,80,100,0
2022-12-22,3,3,95,100,100,0
2022-12-23,3,3,97,100,100,0
2022-12-24,3,3,82,80,100,0
2022-12-25,3,3,95,100,100,0
2022-12-26,3,3,100,100,100,0
2022-12-27,3,3,106,100,100,0
2022-12-28,3,3,110,100,100,0
2022-12-29,3,3,113,100,100,0
2022-12-30,3,3,98,80,100,0
2022-12-31,3,3,94,100,100,0
2023-01-01,3,3,102,100,100,0
2023-01-02,3,3,106,100,100,0
2023-01-03,3,3,112,100,100,0
2023-01-04,3,3,111,100,100,0
2023-01-05,3,3,107,100,100,0
2023-01-06,3,3,103,100,100,0
2023-01-07,3,3,95,100,100,0
2023-01-08,3,3,91,100,100,0
2023-01-09,3,3,110,100,100,0
2023-01-10,3,3,117,100,100,0
2023-01-11,3,3,117,100,100,0
2023-01-12,3,3,118,100,100,0
2023-01-13,3,3,102,100,100,0
2023-01-14,3,3,100,100,100,0
2023-01-15,3,3,101,100,100,0
2023-01-16,3,3,118,100,100,0
2023-01-17,3,3,111,100,100,0
2023-01-18,3,3,123,100,100,0
2023-01-19,3,3,119,100,100,0
2023-01-20,3,3,100,100,100,0
2023-01-21,3,3,99,100,100,0
2023-01-22,3,3,110,100,100,0
2023-01-23,3,3,104,100,100,0
2023-01-24,3,3,114,100,100,0
2023-01-25,3,3,123,100,100,0
2023-01-26,3,3,115,100,100,0
2023-01-27,3,3,111,100,100,0
2023-01-28,3,3,102,100,100,0
2023-01-29,3,3,102,100,100,0
2023-01-30,3,3,109,100,100,0
2023-01-31,3,3,108,100,100,0
2023-02-01,3,3,127,100,100,0
2023-02-02,3,3,121,100,100,0
2023-02-03,3,3,112,100,100,0
2023-02-04,3,3,102,100,100,0
2023-02-05,3,3,110,100,100,0
2023-02-06,3,3,108,100,100,0
2023-02-07,3,3,112,100,100,0
2023-02-08,3,3,134,100,100,0
2023-02-09,3,3,115,100,100,0
2023-02-10,3,3,113,100,100,0
2023-02-11,3,3,104,100,100,0
2023-02-12,3,3,117,100,100,0
2023-02-13,3,3,118,100,100,0
2023-02-14,3,3,134,100,100,0
2023-02-15,3,3,131,100,100,0
2023-02-16,3,3,119,100,100,0
2023-02-17,3,3,121,100,100,0
2023-02-18,3,3,106,100,100,0
2023-02-19,3,3,113,100,100,0
2023-02-20,3,3,127,100,100,0
2023-02-21,3,3,129,100,100,0
2023-02-22,3,3,130,100,100,0
2023-02-23,3,3,130,100,100,0
2023-02-24,3,3,107,100,100,0
2023-02-25,3,3,120,100,100,0
2023-02-26,3,3,109,100,100,0
2023-02-27,3,3,115,100,100,0
2023-02-28,3,3,123,100,100,0
2023-03-01,3,3,124,80,100,0
2023-03-02,3,3,119,100,100,0
2023-03-03,3,3,120,100,100,0
2023-03-04,3,3,116,100,100,0
2023-03-05,3,3,120,100,100,0
2023-03-06,3,3,120,100,100,0
2023-03-07,3,3,129,100,100,0
2023-03-08,3,3,126,100,100,0
2023-03-09,3,3,118,100,100,0
2023-03-10,3,3,125,100,100,0
2023-03-11,3,3,114,100,100,0
2023-03-12,3,3,118,100,100,0
2023-03-13,3,3,128,100,100,0
2023-03-14,3,3,120,100,100,0
2023-03-15,3,3,139,100,100,0
2023-03-16,3,3,138,100,100,0
2023-03-17,3,3,117,100,100,0
2023-03-18,3,3,115,100,100,0
2023-03-19,3,3,116,100,100,0
2023-03-20,3,3,119,100,100,0
2023-03-21,3,3,127,100,100,0
2023-03-22,3,3,136,100,100,0
2023-03-23,3,3,127,100,100,0
2023-03-24,3,3,111,100,100,0
2023-03-25,3,3,111,100,100,0
2023-03-26,3,3,109,100,100,0
2023-03-27,3,3,119,100,100,0
2023-03-28,3,3,127,100,100,0
2023-03-29,3,3,134,100,100,0
2023-03-30,3,3,137,100,100,0
2023-03-31,3,3,116,100,100,0
2023-04-01,3,3,102,100,100,0
2023-04-02,3,3,112,100,100,0
2023-04-03,3,3,121,100,100,0
2023-04-04,3,3,125,100,100,0
2023-04-05,3,3,135,100,100,0
2023-04-06,3,3,131,100,100,0
2023-04-07,3,3,112,100,100,0
2023-04-08,3,3,117,100,100,0
2023-04-09,3,3,114,100,100,0
2023-04-10,3,3,125,100,100,0
2023-04-11,3,3,141,100,100,0
2023-04-12,3,3,142,100,100,0
2023-04-13,3,3,134,100,100,0
2023-04-14,3,3,119,80,100,0
2023-04-15,3,3,113,100,100,0
2023-04-16,3,3,119,100,100,0
2023-04-17,3,3,126,100,100,0
2023-04-18,3,3,125,100,100,0
2023-04-19,3,3,138,100,100,0
2023-04-20,3,3,120,100,100,0
2023-04-21,3,3,118,100,100,0
2023-04-22,3,3,112,100,100,0
2023-04-23,3,3,116,80,100,0
2023-04-24,3,3,116,100,100,0
2023-04-25,3,3,126,100,100,0
2023-04-26,3,3,126,100,100,0
2023-04-27,3,3,141,100,100,0
2023-04-28,3,3,129,100,100,0
2023-04-29,3,3,121,100,100,0
2023-04-30,3,3,110,100,100,0
2023-05-01,3,3,134,100,100,0
2023-05-02,3,3,130,100,100,0
2023-05-03,3,3,130,100,100,0
2023-05-04,3,3,126,100,100,0
2023-05-05,3,3,121,100,100,0
2023-05-06,3,3,106,100,100,0
2023-05-07,3,3,110,100,100,0
2023-05-08,3,3,112,100,100,0
2023-05-09,3,3,116,100,100,0
2023-05-10,3,3,143,100,100,0
2023-05-11,3,3,125,100,100,0
2023-05-12,3,3,117,100,100,0
2023-05-13,3,3,107,100,100,0
2023-05-14,3,3,98,100,100,0
2023-05-15,3,3,120,100,100,0
2023-05-16,3,3,125,100,100,0
2023-05-17,3,3,138,100,100,0
2023-05-18,3,3,120,100,100,0
2023-05-19,3,3,117,100,100,0
2023-05-20,3,3,111,100,100,0
2023-05-21,3,3,107,100,100,0
2023-05-22,3,3,125,100,100,0
2023-05-23,3,3,126,100,100,0
2023-05-24,3,3,130,100,100,0
2023-05-25,3,3,125,100,100,0
2023-05-26,3,3,115,100,100,0
2023-05-27,3,3,109,100,100,0
2023-05-28,3,3,110,100,100,0
2023-05-29,3,3,116,100,100,0
2023-05-30,3,3,118,100,100,0
2023-05-31,3,3,122,100,100,0
2023-06-01,3,3,116,100,100,0
2023-06-02,3,3,99,100,100,0
2023-06-03,3,3,110,100,100,0
2023-06-04,3,3,112,100,100,0
2023-06-05,3,3,113,100,100,0
2023-06-06,3,3,120,100,100,0
2023-06-07,3,3,124,100,100,0
2023-06-08,3,3,123,100,100,0
2023-06-09,3,3,106,100,100,0
2023-06-10,3,3,103,100,100,0
2023-06-11,3,3,110,100,100,0
2023-06-12,3,3,116,100,100,0
2023-06-13,3,3,121,80,100,0
2023-06-14,3,3,121,100,100,0
2023-06-15,3,3,123,80,100,0
2023-06-16,3,3,106,100,100,0
2023-06-17,3,3,103,100,100,0
2023-06-18,3,3,103,100,100,0
2023-06-19,3,3,110,100,100,0
2023-06-20,3,3,115,100,100,0
2023-06-21,3,3,121,80,100,0
2023-06-22,3,3,118,100,100,0
2023-06-23,3,3,104,100,100,0
2023-06-24,3,3,94,100,100,0
2023-06-25,3,3,98,100,100,0
2023-06-26,3,3,95,100,100,0
2023-06-27,3,3,111,100,100,0
2023-06-28,3,3,114,100,100,0
2023-06-29,3,3,107,100,100,0
2023-06-30,3,3,106,100,100,0
2023-07-01,3,3,90,100,100,0
2023-07-02,3,3,101,100,100,0
2023-07-03,3,3,100,100,100,0
2023-07-04,3,3,113,100,100,0
2023-07-05,3,3,117,100,100,0
2023-07-06,3,3,108,100,100,0
2023-07-07,3,3,96,100,100,0
2023-07-08,3,3,84,100,100,0
2023-07-09,3,3,94,100,100,0
2023-07-10,3,3,105,100,100,0
2023-07-11,3,3,108,100,100,0
2023-07-12,3,3,106,100,100,0
2023-07-13,3,3,110,80,100,0
2023-07-14,3,3,100,100,100,0
2023-07-15,3,3,94,100,100,0
2023-07-16,3,3,91,100,100,0
2023-07-17,3,3,86,100,100,0
2023-07-18,3,3,102,100,100,0
2023-07-19,3,3,104,100,100,0
2023-07-20,3,3,103,100,100,0
2023-07-21,3,3,94,100,100,0
2023-07-22,3,3,89,100,100,0
2023-07-23,3,3,95,100,100,0
2023-07-24,3,3,103,100,100,0
2023-07-25,3,3,101,100,100,0
2023-07-26,3,3,108,100,100,0
2023-07-27,3,3,104,100,100,0
2023-07-28,3,3,96,100,100,0
2023-07-29,3,3,89,100,100,0
2023-07-30,3,3,97,100,100,0
2023-07-31,3,3,94,100,100,0
2023-08-01,3,3,97,100,100,0
2023-08-02,3,3,109,100,100,0
2023-08-03,3,3,102,100,100,0
2023-08-04,3,3,101,100,100,0
2023-08-05,3,3,81,80,100,0
2023-08-06,3,3,81,100,100,0
2023-08-07,3,3,93,100,100,0
2023-08-08,3,3,105,100,100,0
2023-08-09,3,3,113,100,100,0
2023-08-10,3,3,101,100,100,0
2023-08-11,3,3,88,100,100,0
2023-08-12,3,3,72,100,100,0
2023-08-13,3,3,79,100,100,0
2023-08-14,3,3,88,100,100,0
2023-08-15,3,3,97,100,100,0
2023-08-16,3,3,115,100,100,0
2023-08-17,3,3,94,100,100,0
2023-08-18,3,3,86,100,100,0
2023-08-19,3,3,81,100,100,0
2023-08-20,3,3,94,100,100,0
2023-08-21,3,3,89,100,100,0
2023-08-22,3,3,102,100,100,0
2023-08-23,3,3,104,100,100,0
2023-08-24,3,3,96,100,100,0
2023-08-25,3,3,80,100,100,0
2023-08-26,3,3,75,100,100,0
2023-08-27,3,3,92,100,100,0
2023-08-28,3,3,82,100,100,0
2023-08-29,3,3,96,100,100,0
2023-08-30,3,3,99,100,100,0
2023-08-31,3,3,93,100,100,0
2023-09-01,3,3,84,100,100,0
2023-09-02,3,3,64,100,100,0
2023-09-03,3,3,74,100,100,0
2023-09-04,3,3,89,100,100,0
2023-09-05,3,3,99,100,100,0
2023-09-06,3,3,96,100,100,0
2023-09-07,3,3,84,100,100,0
2023-09-08,3,3,89,100,100,0
2023-09-09,3,3,74,100,100,0
2023-09-10,3,3,81,100,100,0
2023-09-11,3,3,93,100,100,0
2023-09-12,3,3,91,80,100,0
2023-09-13,3,3,100,100,100,0
2023-09-14,3,3,95,100,100,0
2023-09-15,3,3,83,100,100,0
2023-09-16,3,3,77,100,100,0
2023-09-17,3,3,72,100,100,0
2023-09-18,3,3,90,100,100,0
2023-09-19,3,3,94,100,100,0
2023-09-20,3,3,96,100,100,0
2023-09-21,3,3,83,100,100,0
2023-09-22,3,3,82,100,100,0
2023-09-23,3,3,75,100,100,0
2023-09-24,3,3,83,100,100,0
2023-09-25,3,3,89,100,100,0
2023-09-26,3,3,96,100,100,0
2023-09-27,3,3,96,100,100,0
2023-09-28,3,3,88,100,100,0
2023-09-29,3,3,81,100,100,0
2023-09-30,3,3,77,100,100,0
2023-10-01,3,3,83,100,100,0
2023-10-02,3,3,85,100,100,0
2023-10-03,3,3,95,100,100,0
2023-10-04,3,3,104,100,100,0
2023-10-05,3,3,99,100,100,0
2023-10-06,3,3,81,100,100,0
2023-10-07,3,3,80,100,100,0
2023-10-08,3,3,86,100,100,0
2023-10-09,3,3,96,100,100,0
2023-10-10,3,3,97,100,100,0
2023-10-11,3,3,98,100,100,0
2023-10-12,3,3,93,100,100,0
2023-10-13,3,3,86,100,100,0
2023-10-14,3,3,73,100,100,0
2023-10-15,3,3,78,100,100,0
2023-10-16,3,3,83,100,100,0
2023-10-17,3,3,98,100,100,0
2023-10-18,3,3,96,100,100,0
2023-10-19,3,3,91,100,100,0
2023-10-20,3,3,86,100,100,0
2023-10-21,3,3,80,100,100,0
2023-10-22,3,3,80,100,100,0
2023-10-23,3,3,89,100,100,0
2023-10-24,3,3,90,100,100,0
2023-10-25,3,3,107,100,100,0
2023-10-26,3,3,97,100,100,0
2023-10-27,3,3,88,100,100,0
2023-10-28,3,3,85,100,100,0
2023-10-29,3,3,86,100,100,0
2023-10-30,3,3,101,100,100,0
2023-10-31,3,3,102,100,100,0
2023-11-01,3,3,109,100,100,0
2023-11-02,3,3,109,100,100,0
2023-11-03,3,3,82,100,100,0
2023-11-04,3,3,86,100,100,0
2023-11-05,3,3,85,100,100,0
2023-11-06,3,3,91,100,100,0
2023-11-07,3,3,98,100,100,0
2023-11-08,3,3,93,100,100,0
2023-11-09,3,3,93,100,100,0
2023-11-10,3,3,87,100,100,0
2023-11-11,3,3,80,100,100,0
2023-11-12,3,3,84,100,100,0
2023-11-13,3,3,91,80,100,0
2023-11-14,3,3,102,100,100,0
2023-11-15,3,3,111,100,100,0
2023-11-16,3,3,102,100,100,0
2023-11-17,3,3,93,100,100,0
2023-11-18,3,3,82,100,100,0
2023-11-19,3,3,88,100,100,0
2023-11-20,3,3,95,100,100,0
2023-11-21,3,3,105,100,100,0
2023-11-22,3,3,104,80,100,0
2023-11-23,3,3,96,100,100,0
2023-11-24,3,3,84,100,100,0
2023-11-25,3,3,90,100,100,0
2023-11-26,3,3,84,100,100,0
2023-11-27,3,3,102,100,100,0
2023-11-28,3,3,105,100,100,0
2023-11-29,3,3,109,100,100,0
2023-11-30,3,3,103,100,100,0
2023-12-01,3,3,87,100,100,0
2023-12-02,3,3,90,100,100,0
2023-12-03,3,3,88,100,100,0
2023-12-04,3,3,101,100,100,0
2023-12-05,3,3,109,100,100,0
2023-12-06,3,3,105,100,100,0
2023-12-07,3,3,103,100,100,0
2023-12-08,3,3,98,100,100,0
2023-12-09,3,3,92,100,100,0
2023-12-10,3,3,94,100,100,0
2023-12-11,3,3,99,100,100,0
2023-12-12,3,3,116,100,100,0
2023-12-13,3,3,116,100,100,0
2023-12-14,3,3,104,100,100,0
2023-12-15,3,3,101,100,100,0
2023-12-16,3,3,98,100,100,0
2023-12-17,3,3,99,100,100,0
2023-12-18,3,3,113,100,100,0
2023-12-19,3,3,111,100,100,0
2023-12-20,3,3,118,100,100,0
2023-12-21,3,3,108,100,100,0
2023-12-22,3,3,101,100,100,0
2023-12-23,3,3,95,100,100,0
2023-12-24,3,3,102,100,100,0
2023-12-25,3,3,96,100,100,0
2023-12-26,3,3,112,100,100,0
2023-12-27,3,3,121,100,100,0
2023-12-28,3,3,109,100,100,0
2023-12-29,3,3,108,100,100,0
2023-12-30,3,3,97,100,100,0
2023-12-31,3,3,112,100,100,0
2022-01-01,4,1,81,100,100,0
2022-01-02,4,1,91,100,100,0
2022-01-03,4,1,96,100,100,0
2022-01-04,4,1,102,100,100,0
2022-01-05,4,1,98,100,100,0
2022-01-06,4,1,100,100,100,0
2022-01-07,4,1,94,100,100,0
2022-01-08,4,1,83,100,100,0
2022-01-09,4,1,89,100,100,0
2022-01-10,4,1,93,100,100,0
2022-01-11,4,1,105,100,100,0
2022-01-12,4,1,115,100,100,0
2022-01-13,4,1,103,100,100,0
2022-01-14,4,1,94,100,100,0
2022-01-15,4,1,91,100,100,0
2022-01-16,4,1,92,100,100,0
2022-01-17,4,1,99,100,100,0
2022-01-18,4,1,106,100,100,0
2022-01-19,4,1,109,100,100,0
2022-01-20,4,1,107,100,100,0
2022-01-21,4,1,96,100,100,0
2022-01-22,4,1,87,100,100,0
2022-01-23,4,1,95,100,100,0
2022-01-24,4,1,102,100,100,0
2022-01-25,4,1,114,100,100,0
2022-01-26,4,1,109,100,100,0
2022-01-27,4,1,108,100,100,0
2022-01-28,4,1,97,100,100,0
2022-01-29,4,1,91,100,100,0
2022-01-30,4,1,96,100,100,0
2022-01-31,4,1,103,100,100,0
2022-02-01,4,1,115,100,100,0
2022-02-02,4,1,110,100,100,0
2022-02-03,4,1,113,100,100,0
2022-02-04,4,1,104,100,100,0
2022-02-05,4,1,97,100,100,0
2022-02-06,4,1,95,100,100,0
2022-02-07,4,1,107,100,100,0
2022-02-08,4,1,118,100,100,0
2022-02-09,4,1,114,100,100,0
2022-02-10,4,1,119,100,100,0
2022-02-11,4,1,102,100,100,0
2022-02-12,4,1,99,100,100,0
2022-02-13,4,1,109,100,100,0
2022-02-14,4,1,115,100,100,0
2022-02-15,4,1,114,80,100,0
2022-02-16,4,1,116,100,100,0
2022-02-17,4,1,115,100,100,0
2022-02-18,4,1,110,100,100,0
2022-02-19,4,1,104,100,100,0
2022-02-20,4,1,109,100,100,0
2022-02-21,4,1,113,100,100,0
2022-02-22,4,1,116,100,100,0
2022-02-23,4,1,125,100,100,0
2022-02-24,4,1,116,100,100,0
2022-02-25,4,1,102,100,100,0
2022-02-26,4,1,98,100,100,0
2022-02-27,4,1,105,100,100,0
2022-02-28,4,1,110,100,100,0
2022-03-01,4,1,120,100,100,0
2022-03-02,4,1,122,100,100,0
2022-03-03,4,1,123,80,100,0
2022-03-04,4,1,114,100,100,0
2022-03-05,4,1,101,100,100,0
2022-03-06,4,1,114,100,100,0
2022-03-07,4,1,112,100,100,0
2022-03-08,4,1,121,100,100,0
2022-03-09,4,1,119,100,100,0
2022-03-10,4,1,113,100,100,0
2022-03-11,4,1,112,100,100,0
2022-03-12,4,1,101,100,100,0
2022-03-13,4,1,110,100,100,0
2022-03-14,4,1,105,100,100,0
2022-03-15,4,1,122,100,100,0
2022-03-16,4,1,135,100,100,0
2022-03-17,4,1,116,100,100,0
2022-03-18,4,1,118,100,100,0
2022-03-19,4,1,111,100,100,0
2022-03-20,4,1,104,100,100,0
2022-03-21,4,1,111,100,100,0
2022-03-22,4,1,123,100,100,0
2022-03-23,4,1,129,100,100,0
2022-03-24,4,1,123,100,100,0
2022-03-25,4,1,109,100,100,0
2022-03-26,4,1,107,100,100,0
2022-03-27,4,1,116,100,100,0
2022-03-28,4,1,109,100,100,0
2022-03-29,4,1,121,100,100,0
2022-03-30,4,1,124,100,100,0
2022-03-31,4,1,120,100,100,0
2022-04-01,4,1,113,100,100,0
2022-04-02,4,1,102,100,100,0
2022-04-03,4,1,110,100,100,0
2022-04-04,4,1,124,100,100,0
2022-04-05,4,1,121,80,100,0
2022-04-06,4,1,125,100,100,0
2022-04-07,4,1,133,100,100,0
2022-04-08,4,1,109,100,100,0
2022-04-09,4,1,108,100,100,0
2022-04-10,4,1,99,100,100,0
2022-04-11,4,1,111,100,100,0
2022-04-12,4,1,131,100,100,0
2022-04-13,4,1,125,100,100,0
2022-04-14,4,1,124,100,100,0
2022-04-15,4,1,115,80,100,0
2022-04-16,4,1,104,100,100,0
2022-04-17,4,1,109,100,100,0
2022-04-18,4,1,117,100,100,0
2022-04-19,4,1,116,100,100,0
2022-04-20,4,1,125,100,100,0
2022-04-21,4,1,124,100,100,0
2022-04-22,4,1,110,100,100,0
2022-04-23,4,1,108,80,100,0
2022-04-24,4,1,100,100,100,0
2022-04-25,4,1,113,100,100,0
2022-04-26,4,1,123,100,100,0
2022-04-27,4,1,123,100,100,0
2022-04-28,4,1,115,100,100,0
2022-04-29,4,1,108,80,100,0
2022-04-30,4,1,105,100,100,0
2022-05-01,4,1,113,80,100,0
2022-05-02,4,1,114,100,100,0
2022-05-03,4,1,124,100,100,0
2022-05-04,4,1,127,100,100,0
2022-05-05,4,1,113,100,100,0
2022-05-06,4,1,102,100,100,0
2022-05-07,4,1,104,80,100,0
2022-05-08,4,1,102,100,100,0
2022-05-09,4,1,109,100,100,0
2022-05-10,4,1,117,100,100,0
2022-05-11,4,1,122,100,100,0
2022-05-12,4,1,113,100,100,0
2022-05-13,4,1,111,100,100,0
2022-05-14,4,1,100,100,100,0
2022-05-15,4,1,104,80,100,0
2022-05-16,4,1,112,100,100,0
2022-05-17,4,1,107,100,100,0
2022-05-18,4,1,114,100,100,0
2022-05-19,4,1,123,100,100,0
2022-05-20,4,1,99,100,100,0
2022-05-21,4,1,101,100,100,0
2022-05-22,4,1,100,100,100,0
2022-05-23,4,1,110,100,100,0
2022-05-24,4,1,118,100,100,0
2022-05-25,4,1,112,100,100,0
2022-05-26,4,1,116,100,100,0
2022-05-27,4,1,104,100,100,0
2022-05-28,4,1,106,100,100,0
2022-05-29,4,1,99,100,100,0
2022-05-30,4,1,105,100,100,0
2022-05-31,4,1,110,100,100,0
2022-06-01,4,1,121,100,100,0
2022-06-02,4,1,114,100,100,0
2022-06-03,4,1,100,100,100,0
2022-06-04,4,1,98,100,100,0
2022-06-05,4,1,102,100,100,0
2022-06-06,4,1,100,100,100,0
2022-06-07,4,1,112,100,100,0
2022-06-08,4,1,114,100,100,0
2022-06-09,4,1,111,100,100,0
2022-06-10,4,1,104,100,100,0
2022-06-11,4,1,97,100,100,0
2022-06-12,4,1,98,100,100,0
2022-06-13,4,1,109,100,100,0
2022-06-14,4,1,101,100,100,0
2022-06-15,4,1,112,100,100,0
2022-06-16,4,1,120,100,100,0
2022-06-17,4,1,100,100,100,0
2022-06-18,4,1,95,100,100,0
2022-06-19,4,1,97,100,100,0
2022-06-20,4,1,101,100,100,0
2022-06-21,4,1,117,100,100,0
2022-06-22,4,1,118,100,100,0
2022-06-23,4,1,108,100,100,0
2022-06-24,4,1,103,100,100,0
2022-06-25,4,1,84,100,100,0
2022-06-26,4,1,88,100,100,0
2022-06-27,4,1,103,100,100,0
2022-06-28,4,1,106,100,100,0
2022-06-29,4,1,113,100,100,0
2022-06-30,4,1,106,100,100,0
2022-07-01,4,1,102,100,100,0
2022-07-02,4,1,93,100,100,0
2022-07-03,4,1,92,100,100,0
2022-07-04,4,1,99,100,100,0
2022-07-05,4,1,107,100,100,0
2022-07-06,4,1,97,100,100,0
2022-07-07,4,1,104,100,100,0
2022-07-08,4,1,85,100,100,0
2022-07-09,4,1,94,100,100,0
2022-07-10,4,1,93,100,100,0
2022-07-11,4,1,95,100,100,0
2022-07-12,4,1,100,100,100,0
2022-07-13,4,1,103,100,100,0
2022-07-14,4,1,92,100,100,0
2022-07-15,4,1,90,100,100,0
2022-07-16,4,1,72,100,100,0
2022-07-17,4,1,85,100,100,0
2022-07-18,4,1,97,100,100,0
2022-07-19,4,1,99,80,100,0
2022-07-20,4,1,103,100,100,0
2022-07-21,4,1,87,100,100,0
2022-07-22,4,1,80,100,100,0
2022-07-23,4,1,80,100,100,0
2022-07-24,4,1,77,100,100,0
2022-07-25,4,1,97,100,100,0
2022-07-26,4,1,90,100,100,0
2022-07-27,4,1,99,100,100,0
2022-07-28,4,1,103,100,100,0
2022-07-29,4,1,95,100,100,0
2022-07-30,4,1,74,100,100,0
2022-07-31,4,1,79,100,100,0
2022-08-01,4,1,88,100,100,0
2022-08-02,4,1,94,100,100,0
2022-08-03,4,1,101,100,100,0
2022-08-04,4,1,79,100,100,0
2022-08-05,4,1,73,100,100,0
2022-08-06,4,1,80,100,100,0
2022-08-07,4,1,84,100,100,0
2022-08-08,4,1,92,100,100,0
2022-08-09,4,1,85,100,100,0
2022-08-10,4,1,92,100,100,0
2022-08-11,4,1,84,100,100,0
2022-08-12,4,1,86,100,100,0
2022-08-13,4,1,79,100,100,0
2022-08-14,4,1,66,100,100,0
2022-08-15,4,1,82,80,100,0
2022-08-16,4,1,99,100,100,0
2022-08-17,4,1,88,100,100,0
2022-08-18,4,1,89,80,100,0
2022-08-19,4,1,72,100,100,0
2022-08-20,4,1,77,80,100,0
2022-08-21,4,1,73,100,100,0
2022-08-22,4,1,94,100,100,0
2022-08-23,4,1,96,100,100,0
2022-08-24,4,1,97,100,100,0
2022-08-25,4,1,84,100,100,0
